input,target_position,completion
Emma backs Tracy. Bob backs Lydia. Rose backs Leon. Juan backs Nathan. Marie backs Kelly. Karen backs Victor. Laura backs Melissa. Johnny backs Nicholas. Julia backs Martin. Eric backs Rachel. David backs Pam. Carl backs Melanie. Alice backs Patrick. Pat backs Peggy. Susan backs Roger. Joseph backs Kim. Karen backs,6,Victor
John demands Janet. Maggie demands Rebecca. Jean demands Phil. Carol demands Liz. Ryan demands Jacob. Faith demands Kara. Tom demands Violet. Jenny demands Russell. Chris demands Oscar. Steve demands Leah. Ellen demands Shirley. Claire demands Ruby. Bill demands April. Kyle demands Alison. Steven demands Neil. Jane demands Alexa. Faith demands,6,Kara
Bill seeks Nathan. Carl seeks Roger. Jane seeks Rob. Kevin seeks Teresa. Scott seeks Howard. Henry seeks Marc. Marie seeks Philip. Mary seeks April. George seeks Michael. Daniel seeks Vanessa. Alan seeks Amber. Ellen seeks Todd. Tim seeks Sheila. Kay seeks Victor. Jenny seeks Logan. Peter seeks Stephanie. Henry seeks,6,Marc
Kurt fights Johnny. Anne fights Sean. Louis fights Lydia. Aaron fights Joy. Charles fights Jerry. Bob fights Ian. John fights Marie. Claire fights Norman. Lily fights Kim. Diana fights Ted. Robert fights Jenny. David fights Michelle. Jerry fights Sue. June fights Vanessa. Kay fights Rita. Marie fights Travis. Bob fights,6,Ian
Charles approves Marie. Brian approves Travis. Lily approves Martha. Rad approves Andrea. Joe approves Rita. Arthur approves Russell. John approves Victor. Josh approves Julian. Susan approves Joan. Keith approves Adrian. Megan approves Jordan. Leo approves Louis. Justin approves Ashley. Marc approves Sara. Alan approves Lydia. Matt approves Sheila. Arthur approves,6,Russell
Jean permits Rob. Ellen permits Walter. Tom permits Roger. Jordan permits Keith. Melissa permits Lauren. Emma permits Ted. Liz permits Roy. Keith permits Valerie. Lauren permits Sara. Mark permits Kelly. Rose permits Isabel. Rick permits Joy. Jeff permits Ronald. Ben permits Zach. Alice permits April. Robert permits Angela. Emma permits,6,Ted
Carl catches Sally. Steve catches Sean. Marc catches Ray. Joseph catches Leon. Justin catches Pamela. Edward catches Lori. Johnny catches Sharon. Kathy catches Amber. Lily catches Angela. Joy catches Ken. Jason catches Kelly. Megan catches Andrea. Alice catches Shawn. Anne catches Alexa. Kim catches Wayne. Lucy catches Melissa. Edward catches,6,Lori
Rick delivers Oscar. Maria delivers April. June delivers Stan. Rad delivers Janet. Lauren delivers Ray. Hannah delivers Peggy. Matt delivers Natalie. Robert delivers Troy. Will delivers Zach. David delivers Sylvia. Bob delivers Marie. Kurt delivers Alicia. Lily delivers Monica. Henry delivers Rachel. Rose delivers Aiden. Lisa delivers Jacob. Hannah delivers,6,Peggy
Alan awards Stephen. Pat awards Kyle. Henry awards Johnny. Jack awards Nancy. Hope awards Renee. John awards Sharon. George awards Joseph. Donna awards Roger. Martin awards Philip. Rose awards Leah. Faith awards Jean. Harry awards Shawn. Ben awards Peggy. Brian awards Howard. Kim awards Andrea. Mike awards Marc. John awards,6,Sharon
Edward shows Neil. Mark shows Stan. Ryan shows Monica. Alex shows Sara. Arthur shows Pam. Peter shows Michael. Brian shows Justin. Thomas shows Albert. Jordan shows Patrick. Claire shows Norman. Maggie shows Johnny. Jenny shows Martin. Marie shows Victoria. Mary shows Paula. Rad shows Ken. Blake shows Andrea. Peter shows,6,Michael
Steve shares Victor. Pat shares Philip. Jack shares Shawn. Laura shares Jordan. Chris shares Kirk. Charles shares Adrian. Austin shares Vanessa. Faith shares Michelle. Margaret shares Norman. Kim shares Albert. Grace shares Ken. Marie shares Zach. Lucy shares Kelly. Sam shares Natalie. Rose shares Troy. Lauren shares Olga. Charles shares,6,Adrian
Ben closes Janet. June closes Lori. Martin closes Logan. Maggie closes Pam. Steven closes Sara. Susan closes Jill. Jack closes Tyler. Lucy closes Peggy. Kathy closes Rita. Howard closes Johnny. Karen closes Ruby. Scott closes Patrick. Keith closes Rob. Amy closes Irene. John closes Joy. Blake closes Kelly. Susan closes,6,Jill
Fred stays Maggie. Maggie stays Stephanie. Bill stays Sheila. Ian stays Ron. Luke stays Violet. Jane stays Ted. Megan stays Keith. Claire stays Nicole. Liz stays Rob. Kay stays Anthony. Dennis stays June. Michael stays Kara. Donna stays Liz. Rose stays Amber. Kelly stays Michael. George stays Sylvia. Jane stays,6,Ted
Steven claims Roger. Dean claims Vanessa. Thomas claims Michelle. Emma claims Sara. Martin claims Robin. Mary claims Teresa. Anna claims Wanda. Kevin claims Travis. Maria claims Noah. Susan claims Keith. Johnny claims Troy. Matt claims Jerry. Ryan claims Monica. Aaron claims Andrea. Jason claims Jill. Kim claims Johnny. Mary claims,6,Teresa
Matt bothers Travis. Susan bothers Wanda. Jacob bothers Leo. Helen bothers Alison. Katie bothers Marie. Steven bothers Russell. Jean bothers Victoria. Michael bothers Stephen. Lily bothers Justin. Ben bothers Valerie. Edward bothers Alexa. Adam bothers Louis. Emma bothers Isaac. Rose bothers Patrick. Juan bothers Logan. Luke bothers Monica. Steven bothers,6,Russell
Leo blocks William. Jason blocks Rebecca. Robert blocks Walter. Will blocks Aiden. Eric blocks Lori. Diana blocks Julian. Daniel blocks Melissa. Adam blocks Joan. Michael blocks Angela. Kim blocks Margaret. Arthur blocks Roger. James blocks Logan. Steve blocks Wayne. Dennis blocks Michelle. Charles blocks Liam. Amy blocks Kelly. Diana blocks,6,Julian
Bob wants Alexa. Chris wants Renee. Charles wants Olga. Ken wants Judy. Faith wants Monica. Susan wants Jerry. Kate wants Kelly. Maria wants Liz. Austin wants Margaret. Jason wants Victor. Dennis wants Ian. George wants Ronald. Thomas wants Louis. Ben wants Noah. Ryan wants Walter. Mike wants Teresa. Susan wants,6,Jerry
Marie blocks Valerie. Diana blocks Justin. Dave blocks Michael. Matt blocks Sara. George blocks Joan. Peter blocks Ashley. Julia blocks Anthony. Maria blocks Neil. David blocks Alexa. Mary blocks Michelle. Craig blocks Violet. Justin blocks Leon. Leo blocks Ray. Joseph blocks Shawn. Rad blocks Stan. Paul blocks Kelly. Peter blocks,6,Ashley
Emily protects Oscar. Ian protects Juan. Emma protects Sally. Joe protects Jerry. Alice protects Wanda. Lucy protects Kelly. Scott protects Jordan. Hope protects June. Arthur protects Michelle. Bill protects Marie. Austin protects Liam. Howard protects Sue. Jane protects Nancy. Ben protects Alicia. Kim protects Keith. Mark protects Melissa. Lucy protects,6,Kelly
Max faces Aiden. Leo faces Nathan. Blake faces Rita. Keith faces Adrian. Eric faces Liz. Jason faces Jerry. Carol faces Stephen. Mike faces Anthony. Arthur faces Keith. Rick faces Margaret. Marc faces Kay. Kate faces Olga. Grace faces Liam. David faces Terry. Joe faces Sally. Helen faces Alexa. Jason faces,6,Jerry
Craig warns Violet. Ben warns Terry. Margaret warns Janet. Joy warns Joan. Dave warns Angela. Ryan warns Monica. Louis warns Nicholas. Leo warns Nathan. Linda warns Margaret. Faith warns Ruby. Susan warns Lori. Claire warns Phil. Johnny warns Alexa. Mark warns Leah. Pat warns Leo. Chris warns Russell. Ryan warns,6,Monica
Jane comforts Nancy. Emma comforts Irene. George comforts Pam. Julia comforts Joan. Tony comforts Natalie. Anne comforts Ian. Jerry comforts June. Diana comforts Michael. James comforts Maggie. Luke comforts Robin. Anna comforts Jean. Joe comforts Paula. Eric comforts April. Lily comforts Todd. Daniel comforts Amelia. Scott comforts Sandra. Anne comforts,6,Ian
Diana stays Ken. Jill stays Joan. Fred stays Stephen. Kelly stays Ian. Marie stays Albert. Jake stays Troy. John stays Amber. Carol stays Pamela. Robert stays Anthony. Ryan stays Sheila. Gary stays Sandra. Luke stays Rob. Eric stays Kathy. Donna stays Martin. Susan stays Olga. David stays Tyler. Jake stays,6,Troy
Adam likes Noah. Carol likes Jean. Anna likes Kara. Linda likes Johnny. Hannah likes William. Dennis likes Jacob. Marc likes Sylvia. Grace likes Rita. Jill likes Liz. Hope likes Roy. Kim likes Ken. Maggie likes Paula. Eric likes Isaac. Faith likes Martha. Kay likes Norman. Luke likes Kurt. Dennis likes,6,Jacob
Bob assists Aiden. David assists Jill. Sam assists Ken. Leon assists Maggie. Juan assists Melissa. Jill assists Stan. Kyle assists Vanessa. Andrew assists Paula. John assists Oscar. Matt assists Sheila. Julia assists Kelly. Jacob assists Kirk. Dennis assists Noah. Anna assists June. Robert assists Shirley. Gary assists Peggy. Jill assists,6,Stan
Jenny fears Howard. Rose fears Nancy. Jill fears Marie. Megan fears Alison. Hannah fears Leon. Gary fears Nicholas. Emma fears Jerry. Robert fears Jill. Bob fears Juan. Eric fears Valerie. Susan fears Leo. Marie fears Norman. Sam fears Pam. Emily fears Julian. Kathy fears Sandra. June fears Logan. Gary fears,6,Nicholas
Bob buys Joan. Tony buys Ronald. Robert buys Alison. Harry buys Peggy. Juan buys Liz. Adam buys Nicole. Kay buys Albert. Nick buys Angela. Martin buys Howard. Ian buys Marc. Lucy buys Pam. Jenny buys Monica. Peter buys Melanie. Sam buys Keith. Hope buys Michelle. Margaret buys Amber. Adam buys,6,Nicole
Steven demands Jordan. Ruth demands Ralph. Jill demands Wanda. Mike demands Shawn. Joe demands Victor. Alan demands Irene. Karen demands Leo. Kim demands Rob. Lucy demands Leon. Laura demands Valerie. June demands Rebecca. Alex demands Judy. Maggie demands Ken. Emma demands Pamela. Jacob demands Robin. Thomas demands Liz. Alan demands,6,Irene
Hope accompanies Sean. Liz accompanies Kurt. Ruth accompanies June. Andrew accompanies Ralph. Kate accompanies Philip. Leon accompanies Justin. Kay accompanies Pam. Luke accompanies Vincent. Jordan accompanies Ray. Josh accompanies Valerie. Juan accompanies Sally. Marc accompanies Isabel. Edward accompanies Renee. Alan accompanies Olga. Jean accompanies Joan. Melissa accompanies Ron. Leon accompanies,6,Justin
Sarah heals Tracy. Kim heals Stephanie. Kelly heals Martin. Jane heals Angela. Maria heals Judy. Tim heals Pam. Jeff heals Ashley. Lily heals Isabel. Robert heals Sheila. Charles heals Sara. Tony heals Nicholas. Eric heals Vanessa. Rick heals Nancy. Matt heals Nathan. Daniel heals Rita. Johnny heals Ronald. Tim heals,6,Pam
Lauren prohibits Ian. Juan prohibits Stan. Mark prohibits Phil. Ian prohibits Rob. Katie prohibits Roy. Gary prohibits Ashley. Edward prohibits Logan. Rick prohibits Richard. Josh prohibits Janet. Susan prohibits Sara. Daniel prohibits Amber. Bill prohibits Jerry. Diana prohibits Lauren. Jeff prohibits Jacob. Austin prohibits Amelia. Robert prohibits Lori. Gary prohibits,6,Ashley
Grace praises Alison. Melissa praises Victor. Jill praises Melanie. Charles praises Louis. Blake praises Olga. Ruth praises Liam. Steven praises Rachel. Karen praises Stephen. Dave praises Michael. Lisa praises Zach. Jenny praises Aiden. Bob praises Sean. Matt praises Melissa. Nick praises Lydia. Andrew praises Violet. Martin praises Shawn. Ruth praises,6,Liam
Ryan draws Valerie. Fred draws Stan. Diana draws Terry. Bob draws Pamela. Joe draws Sean. Lauren draws Philip. Matt draws Wanda. Kyle draws Sara. Austin draws Roy. Tim draws Angela. Juan draws Victor. Kelly draws Jean. Carl draws Ruby. Aaron draws Juan. Andrew draws Jenny. Alex draws Rita. Lauren draws,6,Philip
Johnny brings Lori. Ben brings Kelly. Will brings Neil. Aaron brings Kurt. Brian brings Anthony. Jenny brings Paula. Dave brings Walter. Carl brings Todd. Marie brings Kirk. Marc brings Marie. Steven brings Ken. Martin brings Stan. John brings Rita. Kathy brings Richard. Kurt brings Monica. Kyle brings Howard. Jenny brings,6,Paula
Linda permits Keith. Lily permits Rita. Megan permits Leo. Kay permits Kyle. Kevin permits Monica. Justin permits Zach. Ellen permits Kathy. Michael permits Michelle. Howard permits Natalie. Karen permits Justin. Marc permits Angela. Susan permits Michael. Harry permits Ray. Ken permits Judy. Maggie permits Ian. Anna permits Marie. Justin permits,6,Zach
Kay wants Richard. Martin wants Tyler. Chris wants Nicholas. Kathy wants Joseph. Margaret wants Travis. Carol wants Pam. Jerry wants Sara. Alan wants Jean. Dave wants Walter. Joe wants Maggie. Kevin wants Paula. Faith wants Jordan. Mary wants Vincent. Charles wants Michelle. Tony wants Troy. Pat wants Aiden. Carol wants,6,Pam
Mary cleans Teresa. Hope cleans Troy. Lauren cleans Michelle. Tim cleans Wayne. Max cleans Philip. Matt cleans Leon. Jeff cleans Anthony. Ben cleans Sean. Tony cleans Angela. George cleans Tyler. Harry cleans Rachel. Diana cleans Sylvia. Dean cleans Sharon. Linda cleans Zach. Craig cleans Nicholas. Michael cleans Pam. Jeff cleans,7,Anthony
Katie saves Sean. Joseph saves Leon. Kevin saves Patrick. Anne saves June. Mike saves Terry. Helen saves Nancy. Blake saves Joseph. Lisa saves Marie. Kay saves Isabel. Max saves Rebecca. Pat saves Alicia. Dave saves Shirley. Joy saves Ted. Megan saves Michelle. Julia saves Phil. Martin saves Rita. Blake saves,7,Joseph
Bill takes Irene. Megan takes Roy. Henry takes Kim. Kyle takes Tracy. Blake takes Keith. Alice takes Ashley. Ian takes Marie. Ben takes Amelia. Eric takes Terry. Emma takes Renee. Dean takes Victor. Claire takes Violet. Gary takes Pam. Joy takes Logan. Jerry takes Sheila. Leo takes Rita. Ian takes,7,Marie
Anne shows Liam. Mike shows Nicole. Josh shows Monica. Steven shows Rita. Harry shows Pamela. Adam shows Wayne. Maria shows Justin. Michael shows Ian. Kathy shows Rebecca. Marie shows Albert. Martin shows Wanda. Kurt shows Kurt. Rad shows Angela. Margaret shows Marie. Leon shows Victoria. Will shows Renee. Maria shows,7,Justin
Amy allows Ronald. Nick allows Philip. Eric allows Sheila. Anne allows Judy. Jerry allows Keith. Katie allows Melissa. Kathy allows Lori. Jill allows Irene. Diana allows Kelly. Sam allows Monica. Ellen allows Ian. Leo allows Jerry. Claire allows Ray. Pat allows Pam. Harry allows Leon. Tom allows Nancy. Kathy allows,7,Lori
Emily drives Ronald. Liz drives Leo. Paul drives Stephen. Jack drives Alexa. Jordan drives Martha. Michael drives Isabel. Aaron drives Liam. Leo drives Lydia. Hope drives Leah. Nick drives Kirk. Amy drives Sylvia. Greg drives Phil. Megan drives Victor. Sarah drives Paula. Maria drives Rita. Keith drives Nicole. Aaron drives,7,Liam
Claire saves Angela. Lauren saves Sara. June saves Roy. Tony saves Russell. Laura saves Teresa. Bob saves Liz. Melissa saves Albert. Ben saves Walter. Pat saves Nicole. Howard saves Ken. Frank saves Tyler. Emma saves Lydia. Marie saves Kirk. Hannah saves Rob. John saves Valerie. Andrew saves Rita. Melissa saves,7,Albert
Lucy shares Noah. Keith shares Travis. Marie shares Kara. Alan shares William. Robert shares Sylvia. Kevin shares Sharon. Leo shares Leo. Jean shares Philip. Louis shares Kay. Diana shares June. Claire shares Sheila. Howard shares Kim. Jerry shares Isabel. Frank shares Oscar. Lily shares Juan. David shares Jenny. Leo shares,7,Leo
Emily cares Peggy. Carol cares Tyler. Brian cares Rebecca. Howard cares Rita. Anna cares Sue. Alan cares Janet. Charles cares Melissa. Karen cares Alexa. Paul cares Liam. Dennis cares Justin. Frank cares Stan. David cares Jean. Emma cares Wayne. Steve cares Louis. Arthur cares Adrian. Craig cares Violet. Charles cares,7,Melissa
Sarah catches Rebecca. Bob catches Teresa. Tom catches Ruby. Jeff catches Sylvia. Maggie catches Liz. George catches Shirley. Emma catches Liam. Alan catches Roger. Jerry catches Maggie. Rose catches Richard. Tony catches Sharon. Nick catches Albert. Jane catches Troy. Peter catches Joan. Maria catches Kurt. Helen catches Walter. Emma catches,7,Liam
June demands Victor. Will demands Alexa. Joy demands Sue. Adam demands Jenny. Craig demands Juan. Margaret demands Teresa. Charles demands Shirley. Justin demands Pam. Mary demands Lydia. Sam demands Marie. Bill demands Wanda. Dean demands Valerie. Maria demands Vincent. John demands Kelly. Scott demands Peggy. Robert demands Jacob. Charles demands,7,Shirley
Robert explains Kirk. Julia explains Teresa. Lily explains Marc. Ruth explains Terry. Jerry explains Tyler. Greg explains Amber. Diana explains Ken. Luke explains Marie. Bill explains Paula. Bob explains Richard. Katie explains Lydia. Dave explains Sylvia. James explains Victor. Keith explains Stephanie. Arthur explains Patrick. Jane explains Sheila. Diana explains,7,Ken
Alice texts Rita. Jeff texts Jean. Steve texts Janet. Joy texts Zach. Kim texts William. Bob texts Margaret. Laura texts Leon. Arthur texts Sally. Edward texts Olga. Katie texts Sue. Robert texts Renee. Grace texts Kara. Paul texts Sandra. Adam texts June. Kurt texts Rebecca. Mary texts Louis. Laura texts,7,Leon
Kurt chooses Natalie. Luke chooses Pam. Nick chooses Judy. Michael chooses Walter. Susan chooses Nicole. Ian chooses Kim. Claire chooses Logan. Justin chooses Joy. Keith chooses Pamela. Emma chooses Shirley. Maggie chooses Sharon. Leo chooses Rita. Marc chooses Roger. Kate chooses Stephen. Dean chooses Ralph. Jake chooses Ashley. Claire chooses,7,Logan
Mary avoids Melissa. Josh avoids Todd. Helen avoids Sue. Kate avoids Anthony. Harry avoids Travis. Michael avoids Howard. Ruth avoids Ashley. Megan avoids Lori. Daniel avoids Martin. Carl avoids Richard. Kathy avoids Kay. Emily avoids Judy. Jake avoids Violet. Max avoids April. Jacob avoids Sara. Claire avoids Wanda. Ruth avoids,7,Ashley
